prompt,intent,action_type,path,category,args,tags,action_json
Install MicroK8s for edge computing,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
I want to run MicroK8s on my server,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Set up a lightweight K8s cluster with MicroK8s,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Deploy Django and Celery to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,celery,fullstack","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django full stack application to Kubernetes""}"
Set up Django with Redis on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,redis","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application with Redis to Kubernetes""}"
Deploy Django with PostgreSQL on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,postgres","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to Kubernetes""}"
Create K8s deployment for Django with Gunicorn,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,gunicorn","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to Kubernetes""}"
Deploy FastAPI with uvicorn on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,uvicorn","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes""}"
Set up FastAPI with Redis on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,redis","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes""}"
Deploy FastAPI ML model server to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,ml","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes""}"
Create K8s deployment for FastAPI with PostgreSQL,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,postgres","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes""}"
Deploy React SPA to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,spa","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to Kubernetes""}"
Set up React with Nginx ingress on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,nginx,ingress","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to Kubernetes""}"
Deploy React frontend with CDN on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,cdn","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to Kubernetes""}"
Create K8s deployment for React with load balancer,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,loadbalancer","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to Kubernetes""}"
Deploy Python Flask to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/python_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,python,flask","{""action"": ""deploy_kubernetes"", ""template"": ""python_kubernetes_template"", ""explanation"": ""Deploy Python application to Kubernetes""}"
Set up Python worker on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/python_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,python,worker","{""action"": ""deploy_kubernetes"", ""template"": ""python_kubernetes_template"", ""explanation"": ""Deploy Python application to Kubernetes""}"
Deploy Python data processor to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/python_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,python,data","{""action"": ""deploy_kubernetes"", ""template"": ""python_kubernetes_template"", ""explanation"": ""Deploy Python application to Kubernetes""}"
Create K8s deployment for Python script runner,deploy_kubernetes,kubernetes,kubernetes/templates/python_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,python,script","{""action"": ""deploy_kubernetes"", ""template"": ""python_kubernetes_template"", ""explanation"": ""Deploy Python application to Kubernetes""}"
Deploy Redis cluster on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/redis_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,redis,cluster","{""action"": ""deploy_kubernetes"", ""template"": ""redis_kubernetes_template"", ""explanation"": ""Deploy Redis cache to Kubernetes""}"
Set up Redis sentinel on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/redis_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,redis,sentinel","{""action"": ""deploy_kubernetes"", ""template"": ""redis_kubernetes_template"", ""explanation"": ""Deploy Redis cache to Kubernetes""}"
Deploy Redis for session storage on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/redis_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,redis,session","{""action"": ""deploy_kubernetes"", ""template"": ""redis_kubernetes_template"", ""explanation"": ""Deploy Redis cache to Kubernetes""}"
Create K8s deployment for Redis message broker,deploy_kubernetes,kubernetes,kubernetes/templates/redis_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,redis,broker","{""action"": ""deploy_kubernetes"", ""template"": ""redis_kubernetes_template"", ""explanation"": ""Deploy Redis cache to Kubernetes""}"
Deploy Grafana with persistent storage on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/grafana_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,grafana,persistent","{""action"": ""deploy_kubernetes"", ""template"": ""grafana_kubernetes_template"", ""explanation"": ""Deploy Grafana monitoring dashboard to Kubernetes""}"
Set up Grafana with custom dashboards on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/grafana_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,grafana,dashboards","{""action"": ""deploy_kubernetes"", ""template"": ""grafana_kubernetes_template"", ""explanation"": ""Deploy Grafana monitoring dashboard to Kubernetes""}"
Deploy Grafana for infrastructure monitoring on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/grafana_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,grafana,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""grafana_kubernetes_template"", ""explanation"": ""Deploy Grafana monitoring dashboard to Kubernetes""}"
Create K8s deployment for Grafana alerting,deploy_kubernetes,kubernetes,kubernetes/templates/grafana_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,grafana,alerting","{""action"": ""deploy_kubernetes"", ""template"": ""grafana_kubernetes_template"", ""explanation"": ""Deploy Grafana monitoring dashboard to Kubernetes""}"
Deploy Portainer CE on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/portainer_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,portainer,ce","{""action"": ""deploy_kubernetes"", ""template"": ""portainer_kubernetes_template"", ""explanation"": ""Deploy Portainer container management to Kubernetes""}"
Set up Portainer for Docker management on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/portainer_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,portainer,docker","{""action"": ""deploy_kubernetes"", ""template"": ""portainer_kubernetes_template"", ""explanation"": ""Deploy Portainer container management to Kubernetes""}"
Deploy Portainer with agent on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/portainer_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,portainer,agent","{""action"": ""deploy_kubernetes"", ""template"": ""portainer_kubernetes_template"", ""explanation"": ""Deploy Portainer container management to Kubernetes""}"
Create K8s deployment for Portainer cluster management,deploy_kubernetes,kubernetes,kubernetes/templates/portainer_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,portainer,cluster","{""action"": ""deploy_kubernetes"", ""template"": ""portainer_kubernetes_template"", ""explanation"": ""Deploy Portainer container management to Kubernetes""}"
Deploy OpenTelemetry with Jaeger on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/opentelemetry_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,opentelemetry,jaeger","{""action"": ""deploy_kubernetes"", ""template"": ""opentelemetry_kubernetes_template"", ""explanation"": ""Deploy OpenTelemetry observability stack to Kubernetes""}"
Set up OpenTelemetry metrics collection on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/opentelemetry_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,opentelemetry,metrics","{""action"": ""deploy_kubernetes"", ""template"": ""opentelemetry_kubernetes_template"", ""explanation"": ""Deploy OpenTelemetry observability stack to Kubernetes""}"
Deploy OpenTelemetry for distributed tracing on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/opentelemetry_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,opentelemetry,tracing","{""action"": ""deploy_kubernetes"", ""template"": ""opentelemetry_kubernetes_template"", ""explanation"": ""Deploy OpenTelemetry observability stack to Kubernetes""}"
Create K8s deployment for OpenTelemetry logging,deploy_kubernetes,kubernetes,kubernetes/templates/opentelemetry_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,opentelemetry,logging","{""action"": ""deploy_kubernetes"", ""template"": ""opentelemetry_kubernetes_template"", ""explanation"": ""Deploy OpenTelemetry observability stack to Kubernetes""}"
Deploy Flower with Celery monitoring on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/flower_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,flower,celery","{""action"": ""deploy_kubernetes"", ""template"": ""flower_kubernetes_template"", ""explanation"": ""Deploy Flower Celery monitoring to Kubernetes""}"
Set up Flower dashboard for task monitoring on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/flower_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,flower,dashboard","{""action"": ""deploy_kubernetes"", ""template"": ""flower_kubernetes_template"", ""explanation"": ""Deploy Flower Celery monitoring to Kubernetes""}"
Deploy Flower with basic auth on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/flower_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,flower,auth","{""action"": ""deploy_kubernetes"", ""template"": ""flower_kubernetes_template"", ""explanation"": ""Deploy Flower Celery monitoring to Kubernetes""}"
Create K8s deployment for Flower task queue monitor,deploy_kubernetes,kubernetes,kubernetes/templates/flower_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,flower,taskqueue","{""action"": ""deploy_kubernetes"", ""template"": ""flower_kubernetes_template"", ""explanation"": ""Deploy Flower Celery monitoring to Kubernetes""}"
Deploy Celery beat scheduler on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,beat,scheduler","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Set up Celery with autoscaling on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,autoscale","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Deploy Celery with RabbitMQ on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,rabbitmq","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Create K8s deployment for Celery priority queues,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,priority","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Set up Kubernetes cluster with network policies,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,network","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Deploy multi-namespace K8s cluster,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,namespace","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Create Kubernetes cluster with resource quotas,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,quotas","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Set up K8s cluster with RBAC and service accounts,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,rbac","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
How do I deploy to Kubernetes?,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,help","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy application to Kubernetes cluster""}"
What Kubernetes templates are available?,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,templates,list","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""List available Kubernetes deployment templates""}"
Show me K8s deployment options,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,options","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Show Kubernetes deployment options""}"
I want to deploy my app on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,app","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy application to Kubernetes cluster""}"
Help me set up Kubernetes deployment,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,help,setup","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Set up Kubernetes deployment""}"
Create a Kubernetes deployment for my application,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,application","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy application to Kubernetes cluster""}"
Set up K8s for production deployment,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,production","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster for production""}"
Deploy my microservices to Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,microservices","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy microservices to Kubernetes cluster""}"
Create K8s manifest for my service,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,manifest,service","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Create Kubernetes manifest for service deployment""}"
Generate Kubernetes YAML for my deployment,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,yaml,generate","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Generate Kubernetes deployment YAML""}"
Scale my Kubernetes deployment,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,scale,deployment","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Scale Kubernetes deployment replicas""}"
Check Kubernetes cluster health,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,health,cluster,status","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Check Kubernetes cluster health status""}"
List all Kubernetes namespaces,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,namespaces,list","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""List all Kubernetes namespaces""}"
Get Kubernetes pod logs,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,pods,logs","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Get logs from Kubernetes pods""}"
Show Kubernetes node status,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,nodes,status","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Show Kubernetes node status""}"
List all running pods in Kubernetes,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,pods,list,running","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""List all running pods in Kubernetes""}"
Describe Kubernetes deployment,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,describe,deployment","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Describe a Kubernetes deployment""}"
Get Kubernetes services list,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,services,list","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""List all Kubernetes services""}"
Check Kubernetes ingress status,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,ingress,status","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Check Kubernetes ingress status""}"
Show Kubernetes persistent volumes,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,pv,persistent,volumes","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Show Kubernetes persistent volumes""}"
Get Kubernetes configmaps,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,configmaps,list","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""List Kubernetes configmaps""}"
Show Kubernetes secrets,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,secrets,list","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""List Kubernetes secrets""}"
Restart Kubernetes deployment,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,restart,deployment,rollout","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Restart a Kubernetes deployment via rollout restart""}"
Rollback Kubernetes deployment,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,rollback,deployment,undo","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Rollback a Kubernetes deployment to previous revision""}"
Apply Kubernetes manifests,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,apply,manifests,kubectl","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Apply Kubernetes manifest files""}"
Port forward Kubernetes service,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,port-forward,service","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Port forward a Kubernetes service to localhost""}"
Debug Kubernetes pod,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,debug,pod,exec","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Debug a Kubernetes pod by executing into it""}"
Check Kubernetes resource usage,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,resources,usage,top","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Check Kubernetes resource usage with kubectl top""}"
Show Kubernetes events,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,events,troubleshoot","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Show Kubernetes cluster events for troubleshooting""}"
Get Kubernetes cluster info,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,cluster,info","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Get Kubernetes cluster information""}"
Deploy Django app with HPA on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,hpa,autoscaling","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application with horizontal pod autoscaler to Kubernetes""}"
Set up Django on K8s with ingress controller,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,ingress","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to Kubernetes with ingress""}"
Deploy Django admin panel on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,admin","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to Kubernetes""}"
Create Django K8s deployment with health checks,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,healthcheck","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to Kubernetes with health checks""}"
Deploy Django to EKS,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,eks,aws","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to EKS Kubernetes cluster""}"
Deploy Django to GKE,deploy_kubernetes,kubernetes,kubernetes/templates/django_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,django,gke,gcp","{""action"": ""deploy_kubernetes"", ""template"": ""django_kubernetes_template"", ""explanation"": ""Deploy Django application to GKE Kubernetes cluster""}"
Deploy FastAPI to EKS,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,eks,aws","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to EKS Kubernetes cluster""}"
Deploy FastAPI with autoscaling on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,autoscaling,hpa","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application with autoscaling to Kubernetes""}"
Set up FastAPI on K8s with health probes,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,healthcheck,probes","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes with health probes""}"
Deploy FastAPI to GKE,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,gke,gcp","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to GKE Kubernetes cluster""}"
Create FastAPI K8s deployment with ingress,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,ingress","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes with ingress""}"
Deploy FastAPI with TLS on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/fastapi_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,fastapi,tls,ssl","{""action"": ""deploy_kubernetes"", ""template"": ""fastapi_kubernetes_template"", ""explanation"": ""Deploy FastAPI application to Kubernetes with TLS""}"
Deploy React to EKS,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,eks,aws","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to EKS Kubernetes cluster""}"
Deploy React to GKE,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,gke,gcp","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to GKE Kubernetes cluster""}"
Set up React app with SSL on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,ssl,tls","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application to Kubernetes with SSL""}"
Deploy React with horizontal pod autoscaler,deploy_kubernetes,kubernetes,kubernetes/templates/reactjs_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,reactjs,hpa","{""action"": ""deploy_kubernetes"", ""template"": ""reactjs_kubernetes_template"", ""explanation"": ""Deploy React.js application with HPA to Kubernetes""}"
